time,open,close,high,low,volume
2021-10-26 15:00:00,61935.0,62091.0,62236.59086366,61850.0,64.9345794
2021-10-26 15:30:00,62100.0,62542.0,62779.0,61941.0,175.18645737
2021-10-26 16:00:00,62529.1885158,62362.0,62720.0,61912.62021177,155.16391196
2021-10-26 16:30:00,62360.74123788,62043.0,62412.0,61950.0,53.40410031
2021-10-26 17:00:00,62046.0,62151.0,62241.0,61994.0,40.7211854
2021-10-26 17:30:00,62152.0,62465.0,62512.0,62152.0,64.40423551
2021-10-26 18:00:00,62467.0,62509.0,62593.0,62345.0,40.73994385
2021-10-26 18:30:00,62509.69308903,62300.0,62512.0,62273.0,38.46090178
2021-10-26 19:00:00,62323.23857889,62103.0,62350.47864229,62087.0,12.74952758
2021-10-26 19:30:00,62091.0,61989.0,62185.0,61934.0,25.49362396
2021-10-26 20:00:00,61989.0,62267.42911092,62286.0,61875.0,43.06186308
2021-10-26 20:30:00,62268.05798043,62089.0,62289.0,61891.0,23.5093567
2021-10-26 21:00:00,62087.0,61917.0,62087.0,61778.0,70.92611665
2021-10-26 21:30:00,61917.0,60809.0,61995.0,60471.0,531.69705945
2021-10-26 22:00:00,60797.0,60694.0,60884.0,60048.0,444.89920598
2021-10-26 22:30:00,60693.0,60275.0,60693.0,59766.0,468.3440391
2021-10-26 23:00:00,60265.0,60312.0,60549.0,60160.0,92.41021088
2021-10-26 23:30:00,60312.0,60288.0,60442.0,60234.0,33.44509765
2021-10-27 00:00:00,60285.0,60711.0,60755.07374991,60113.0,89.05743411
2021-10-27 00:30:00,60699.98281851,60645.0,60700.5109705,60504.0,16.53013865
2021-10-27 01:00:00,60645.0,60806.0,60844.83767687,60543.0,33.27411816
2021-10-27 01:30:00,60796.0,60505.0,60816.0,60456.0,21.20000146
2021-10-27 02:00:00,60508.0,60550.4892007,60621.0,60449.0,140.20599516
2021-10-27 02:30:00,60550.4892007,60386.0,60576.77778196,60345.0,116.42973927
2021-10-27 03:00:00,60405.0,60798.0,60798.0,60345.0,46.30373905
2021-10-27 03:30:00,60798.0,60697.0,60810.0,60641.0,24.20221878
2021-10-27 04:00:00,60696.0,61248.69444122,61252.0,60503.0,204.54069472
2021-10-27 04:30:00,61250.0,61167.0,61450.0,61115.0,106.09887647
2021-10-27 05:00:00,61180.0,61163.0,61390.0,61138.0,28.99233186
2021-10-27 05:30:00,61162.0,60923.0,61162.0,60808.0,38.47496422
2021-10-27 06:00:00,60923.0,60877.0,60975.0,60650.0,38.67885803
2021-10-27 06:30:00,60876.44795617,60697.0,60956.0,60635.0,34.46253735
2021-10-27 07:00:00,60697.0,60356.0,60952.0,60200.0,101.32881834
2021-10-27 07:30:00,60346.0,59929.0,60407.0,59910.0,222.12074965
2021-10-27 08:00:00,59928.16233687,59006.0,59929.0,57950.0,3014.49454149
2021-10-27 08:30:00,59007.0,59192.0,59421.0,58789.0,333.71904765
2021-10-27 09:00:00,59180.0,58716.0,59185.0,58630.0,146.17474871
2021-10-27 09:30:00,58713.0,58914.87769547,59052.0,58708.0,54.12057488
2021-10-27 10:00:00,58914.87769547,58472.0,58919.0,58434.0,124.50171408
2021-10-27 10:30:00,58472.0,58913.0,59098.0,58350.0,208.07862561
2021-10-27 11:00:00,58913.0,58867.8416817,59140.0,58850.0,62.33516736
2021-10-27 11:30:00,58860.0,58551.0,58860.0,58507.0,106.16468726
2021-10-27 12:00:00,58529.0,58879.77798125,58915.0,58250.0,132.07739209
2021-10-27 12:30:00,58889.0,58990.0,59037.0,58659.0,128.4839593
2021-10-27 13:00:00,58994.0,58941.0,59188.0,58884.0,64.816745
2021-10-27 13:30:00,58946.0,59000.0,59299.0,58887.0,76.36760746
2021-10-27 14:00:00,59002.0,58785.0,59112.0,58726.0,76.4182973
2021-10-27 14:30:00,58804.0,59169.0,59398.0,58804.0,109.86600259
2021-10-27 15:00:00,59159.81016602,58931.0,59339.0,58920.0,63.60947446
2021-10-27 15:30:00,58934.0,58824.97322573,59099.0,58767.0,80.82423426
2021-10-27 16:00:00,58817.0,58564.0,59080.0,58559.0,86.45427958
2021-10-27 16:30:00,58564.0,58887.02535502,59050.0,58561.0,51.52314005
2021-10-27 17:00:00,58886.0,59087.0,59179.0,58865.0,49.92672389
2021-10-27 17:30:00,59060.0,58919.0,59124.0,58812.0,44.09749783
2021-10-27 18:00:00,58906.0,58943.0,59019.0,58773.0,13.5553741
2021-10-27 18:30:00,58944.0,58734.0,58996.0,58691.0,97.22639799
2021-10-27 19:00:00,58733.0,58391.0,58820.0,58156.0,116.81581437
2021-10-27 19:30:00,58390.0,59084.16693149,59159.0,58193.0,160.49395557
2021-10-27 20:00:00,59069.0,58795.0,59585.0,58781.0,185.69187841
2021-10-27 20:30:00,58794.0,58888.0,58982.0,58588.0,100.64466605
2021-10-27 21:00:00,58888.0,58798.0,58956.0,58753.0,18.21793867
2021-10-27 21:30:00,58806.0,58744.0,59090.22194736,58744.0,34.598141
2021-10-27 22:00:00,58746.0,58811.0,58838.89070629,58596.0,32.0365857
2021-10-27 22:30:00,58811.0,58751.0,58858.0,58505.0,27.9939078
2021-10-27 23:00:00,58755.0,58431.0,58900.0,58431.0,29.60238948
2021-10-27 23:30:00,58431.26790956,58449.27880851,58735.12217907,58431.0,43.03185547
2021-10-28 00:00:00,58438.0,58661.0,58868.0,58392.0,44.58752558
2021-10-28 00:30:00,58661.0,58252.0,58691.0,58220.0,86.32390138
2021-10-28 01:00:00,58249.0,58682.0,58822.77930735,58078.0,90.24807459
2021-10-28 01:30:00,58686.0,58927.0,58959.0,58601.0,36.72087239
2021-10-28 02:00:00,58926.0,58661.0,58926.0,58661.0,14.70152582
2021-10-28 02:30:00,58661.0,58926.0,58926.0,58661.0,15.13032669
2021-10-28 03:00:00,58926.50874454,58764.0,59154.0,58701.0,41.94465452
2021-10-28 03:30:00,58759.0,58850.0,58907.0,58745.0,14.47358754
2021-10-28 04:00:00,58851.0,58916.49317251,59224.0,58851.0,58.87362253
2021-10-28 04:30:00,58927.06241724,58782.54895225,58964.0,58715.0,22.09742635
2021-10-28 05:00:00,58783.0,59021.0,59103.0,58782.0,41.21098415
2021-10-28 05:30:00,59022.0,59048.0,59148.0,58751.0,96.73421952
2021-10-28 06:00:00,59049.0,59093.8933997,59130.0,58700.0,91.3943867
2021-10-28 06:30:00,59104.0,59050.0,59230.0,58967.56876514,87.57126702
2021-10-28 07:00:00,59053.0,58968.0,59214.0,58907.0,19.80302429
2021-10-28 07:30:00,58971.0,59008.0,59115.0,58857.0,43.83762502
2021-10-28 08:00:00,59011.14020167,59698.0,59758.75652111,59011.0,143.5305473
2021-10-28 08:30:00,59700.0,60564.0,60651.0,59700.0,556.40132476
2021-10-28 09:00:00,60557.8889436,60516.0,60771.0,60421.0,137.07299721
2021-10-28 09:30:00,60518.0,61000.0,61232.0,60432.0,290.18605182
2021-10-28 10:00:00,61001.01049679,61057.0,61096.0,60827.03062969,68.66900886
2021-10-28 10:30:00,61058.0,61049.0,61208.0,60912.0,63.71849783
2021-10-28 11:00:00,61042.0,60934.0,61083.0,60788.0,79.97002457
2021-10-28 11:30:00,60932.0,61001.0,61027.0,60862.0,110.92827082
2021-10-28 12:00:00,61001.0,61078.0,61139.0,60925.0,102.59864406
2021-10-28 12:30:00,61078.34588634,61141.0,61285.0,60970.0,157.98076112
2021-10-28 13:00:00,61141.81763232,61524.0,61569.0,60989.0,173.11074231999999
2021-10-28 13:30:00,61524.0,61628.0,61780.0,61370.0,208.46724199
2021-10-28 14:00:00,61628.64034648,61324.0,61694.0,61276.22740462,110.87677531
2021-10-28 14:30:00,61324.0,61575.12602293,61629.0,61324.0,65.33945607
2021-10-28 15:00:00,61577.0,61389.73931073,61593.0,61347.0,33.19348183
2021-10-28 15:30:00,61389.73931073,61179.36497953,61549.0,61100.0,73.16222829
2021-10-28 16:00:00,61179.36497953,61274.0,61334.0,61138.0,88.8592298
2021-10-28 16:30:00,61274.0,61179.0,61301.0,61135.83517901,44.67170181
2021-10-28 17:00:00,61181.28338045,61075.0,61306.0,61000.0,140.20677644
2021-10-28 17:30:00,61070.0,61144.0,61216.0,60850.0,111.75262301
2021-10-28 18:00:00,61149.0,60992.17869263,61256.0,60965.0,23.19788166
2021-10-28 18:30:00,60997.0,60133.0,61030.0,57606.0,2491.35760393
2021-10-28 19:00:00,60146.0,60264.0,60308.0,59577.31825039,172.55131106
2021-10-28 19:30:00,60266.49971938,61307.0,61444.0,60022.0,250.97313556
2021-10-28 20:00:00,61306.07303287,61833.0,62444.0,61306.07303287,652.05479964
2021-10-28 20:30:00,61828.0,61383.0,61971.0,61037.0,327.89166807
2021-10-28 21:00:00,61382.66903964,60551.0,61394.0,60527.48747833,289.46524445
2021-10-28 21:30:00,60552.0,60738.55387301,60904.0,60488.0,36.49959532
2021-10-28 22:00:00,60726.0,60715.0,60946.0,60577.0,29.51737095
2021-10-28 22:30:00,60718.0,60535.0,60805.0,60396.0,70.32351656
2021-10-28 23:00:00,60531.0,60629.0,60789.0,60349.0,119.52547546
2021-10-28 23:30:00,60612.0,60598.0,60612.0,60429.0,36.01878895
2021-10-29 00:00:00,60579.0,60370.0,60778.0,60188.0,140.38435744
2021-10-29 00:30:00,60368.57535635,61415.0,61422.0,60368.57535635,172.86451756
2021-10-29 01:00:00,61421.0,61994.0,62100.0,61298.0,199.30775948
2021-10-29 01:30:00,61999.0,61423.0,62030.0,61423.0,126.89261534
2021-10-29 02:00:00,61422.40750147,61533.0,61751.0,61386.0,56.93654105
2021-10-29 02:30:00,61533.0,61602.0,61696.0,61399.65913736,33.94776799
2021-10-29 03:00:00,61607.3214298,61856.0,61856.0,61575.59707308,66.82192382
2021-10-29 03:30:00,61855.0,61690.0,61868.0,61565.0,23.28389994
2021-10-29 04:00:00,61697.90533679,61545.64612071,61721.0,61523.01216144,49.20834345
2021-10-29 04:30:00,61567.0,61562.97234364,61647.0,61422.0,37.97997543
2021-10-29 05:00:00,61552.0,61273.0,61599.15496081,61124.0,54.70403817
2021-10-29 05:30:00,61267.33936466,61010.0,61307.0,60742.0,84.99710173
2021-10-29 06:00:00,61022.0,61132.01822712,61269.0,60928.0,15.6410097
2021-10-29 06:30:00,61131.0,61373.0,61430.0,61122.0,25.6697498
2021-10-29 07:00:00,61373.0,60639.0,61373.0,60571.47333015,155.28437891
2021-10-29 07:30:00,60636.0,60547.0,60740.0,60376.0,114.95378985
2021-10-29 08:00:00,60559.0,60589.0,60981.80512621,60433.20254046,108.68613285
2021-10-29 08:30:00,60589.0,60945.0,60986.0,60588.0,74.34800086
2021-10-29 09:00:00,60945.0,61017.0,61357.0,60824.0,158.45639087
2021-10-29 09:30:00,61019.28693429,60888.0,61093.14738882,60822.0,21.97101016
2021-10-29 10:00:00,60889.0,60732.0,61068.0,60586.0,30.61762926
2021-10-29 10:30:00,60727.0,61037.74299346,61058.0,60668.0,51.56632563
2021-10-29 11:00:00,61037.0,61050.0,61157.0,60921.0,10.66990156
2021-10-29 11:30:00,61055.0,60966.0,61094.05314705,60575.0,64.46425169
2021-10-29 12:00:00,60964.8306341,61405.0,61405.0,60761.0,83.40825928
2021-10-29 12:30:00,61405.0,60972.0,61444.0,60937.0,118.68002651
2021-10-29 13:00:00,60970.0,61118.0,61118.0,60756.0,52.51845186
2021-10-29 13:30:00,61118.8933128,61299.9784945,61356.0,60982.0,57.8690055
2021-10-29 14:00:00,61306.14547431,61034.69071286,61339.0,61025.03449708,84.58515874
2021-10-29 14:30:00,61035.0,61267.0,61348.0,61025.0,146.93815017
2021-10-29 15:00:00,61264.0,62472.60658136,62500.0,61232.0,274.01566942
2021-10-29 15:30:00,62456.0,62305.0,62555.0,62217.60531393,119.72802066
2021-10-29 16:00:00,62291.57883186,62806.0,62980.0,62291.57883186,401.47667199
2021-10-29 16:30:00,62809.0,62610.0,62840.12673057,62481.53499387,115.34539043
2021-10-29 17:00:00,62610.0,62568.0,62664.72054956,62293.0,108.51306626
2021-10-29 17:30:00,62568.0,62376.0,62589.24520584,62323.72844735,84.20082522
2021-10-29 18:00:00,62377.0,62168.0,62459.0,62147.0,50.14368117
2021-10-29 18:30:00,62156.0,62085.0,62309.49602442,62000.0,35.64052619
2021-10-29 19:00:00,62070.0,62077.0,62191.0,61988.0,22.68136235
2021-10-29 19:30:00,62076.0,62534.0,62653.0,61911.0,59.09408817
2021-10-29 20:00:00,62553.0,62370.0,62724.0,62279.0,34.94210422
2021-10-29 20:30:00,62367.0,62381.0,62528.0,62319.34058278,36.44440675
2021-10-29 21:00:00,62383.0,62174.0,62483.0,62164.0,21.64842197
2021-10-29 21:30:00,62164.0,62373.0,62468.0,62152.0,45.5917411
2021-10-29 22:00:00,62373.0,62274.6322148,62456.0,62261.0,37.53692774
2021-10-29 22:30:00,62265.0,62332.0,62389.0,62183.0,22.74051852
2021-10-29 23:00:00,62336.0,62251.0,62409.0,62207.0,15.57377203
2021-10-29 23:30:00,62251.0,62257.71552291,62272.0,62076.0,15.10293559
2021-10-30 00:00:00,62264.0,62068.0,62353.0,61978.62739615,35.61145358
2021-10-30 00:30:00,62065.0,61935.0,62220.22725313,61740.0,79.76596746
2021-10-30 01:00:00,61935.0,61894.0,62075.0,61869.0,20.94240449
2021-10-30 01:30:00,61877.0,62047.0,62164.0,61859.0,15.53016398
2021-10-30 02:00:00,62041.0,62051.0,62064.0,61885.0,11.90985468
2021-10-30 02:30:00,62050.0,61903.0,62051.0,61806.0,9.76337556
2021-10-30 03:00:00,61882.0,61665.0,61972.0,61662.0,21.06598944
2021-10-30 03:30:00,61668.82202273,61670.0,61806.0,61627.57314865,10.16426893
2021-10-30 04:00:00,61669.0,61759.0,61931.0,61668.0,9.21851928
2021-10-30 04:30:00,61768.0,61485.0,61777.0,61470.0,51.93816071
2021-10-30 05:00:00,61489.0,61640.0,61671.0,61290.0,38.10566497
2021-10-30 05:30:00,61648.0,61575.0,61680.0,61473.0,29.26994031
2021-10-30 06:00:00,61575.0,61650.0,61662.0,61437.0,21.00407742
2021-10-30 06:30:00,61654.0,61819.0,61898.0,61637.0,28.67610594
2021-10-30 07:00:00,61794.0,61718.0,61794.0,61529.0,28.954095
2021-10-30 07:30:00,61697.0,61590.0,61781.0,61560.0,12.0783764
2021-10-30 08:00:00,61600.0,61497.0,61683.0,61476.0,20.83322126
2021-10-30 08:30:00,61495.41894274,61345.0,61495.41894274,61100.0,130.34582524
2021-10-30 09:00:00,61341.0,61419.0,61489.0,61261.0,29.41484922
2021-10-30 09:30:00,61431.0,61438.0,61628.0,61420.0,20.36904807
2021-10-30 10:00:00,61438.0,61428.0,61475.0,61285.5416592,23.51133269
2021-10-30 10:30:00,61428.0,61828.0,61915.4376316,61421.42836498,64.46009049
2021-10-30 11:00:00,61830.0,61731.13415166,62000.0,61730.0,32.2284259
2021-10-30 11:30:00,61733.0,61600.0,61768.87248327,61554.0,36.64379799
2021-10-30 12:00:00,61592.0,61524.0,61615.0,61403.0,25.6338707
2021-10-30 12:30:00,61527.0,61645.71230382,61700.04913437,61489.0,25.96497936
2021-10-30 13:00:00,61649.56269578,61712.0,61723.0,61344.09684379,70.50144323
2021-10-30 13:30:00,61713.58143928,61579.0,62285.0,61396.0,127.509833
2021-10-30 14:00:00,61579.0,61015.0,61674.0,60755.0,326.13409365
2021-10-30 14:30:00,61014.48018729,61226.0,61368.0,60755.0,132.22867649
2021-10-30 15:00:00,61225.0,61302.0,61417.0,61203.0,41.54887845
2021-10-30 15:30:00,61299.0,61377.0,61450.0,61260.72146001,25.24075024
2021-10-30 16:00:00,61395.0,61317.0,61530.0,61246.0,116.8429757
2021-10-30 16:30:00,61316.01250399,61257.26177057,61316.01250399,61104.0,35.92706575
2021-10-30 17:00:00,61259.0,61374.0,61374.0,61150.0,10.60368981
2021-10-30 17:30:00,61374.49416814,61429.0,61574.0373759,61304.0,44.77593542
2021-10-30 18:00:00,61429.0,61480.0,61584.43885661,61405.9696713,12.08920723
2021-10-30 18:30:00,61476.9212983,61580.73983538,61587.75608432,61397.0,35.06523877
2021-10-30 19:00:00,61580.97054828,61592.0,61633.36170237,61483.0,28.69687616
2021-10-30 19:30:00,61593.0,61730.0,61800.0,61578.0,15.10323034
2021-10-30 20:00:00,61734.40970431,61962.94922728,61969.0,61689.88527758,52.92472445
2021-10-30 20:30:00,61956.0,61700.0,61966.0,61600.0,69.31446661
2021-10-30 21:00:00,61700.0,61592.4677239,61725.0,61537.03864274,49.60768031
2021-10-30 21:30:00,61592.4677239,61481.0,61711.0,61481.0,51.02301852
2021-10-30 22:00:00,61483.97417914,61420.0,61617.0,61400.0,38.2611998
2021-10-30 22:30:00,61423.0,61578.425554,61640.0,61245.0,53.83432525
2021-10-30 23:00:00,61577.0,61653.0,61810.0,61526.0,19.99639075
2021-10-30 23:30:00,61669.0,61880.0,61916.0,61605.0,50.09576098
2021-10-31 00:00:00,61879.0,62277.0,62375.0,61879.0,125.72788784
2021-10-31 00:30:00,62293.12985924,62381.0,62387.60846244,62206.0,39.23273937
2021-10-31 01:00:00,62381.0,62284.92222709,62415.0,62271.0,47.50192295
2021-10-31 01:30:00,62284.92222709,62175.0,62352.0,62134.74377872,12.68941861
2021-10-31 02:00:00,62182.0,62256.0,62256.0,62087.0,36.01322535
2021-10-31 02:30:00,62256.13457036,61745.0,62297.0,61633.0,94.74074121
2021-10-31 03:00:00,61747.0,61811.0,61869.0,61681.0,44.30721358
2021-10-31 03:30:00,61811.0,61696.0,61838.0,61604.0,13.52460709
2021-10-31 04:00:00,61706.0,61631.0,61736.0,61583.0,15.29112064
2021-10-31 04:30:00,61669.0,61432.98939276,61683.0,61431.0,21.62529183
2021-10-31 05:00:00,61432.98939276,61304.0,61476.0,61161.30524004,68.98468124
2021-10-31 05:30:00,61302.3497789,61308.0,61409.0,61261.0,15.8516447
2021-10-31 06:00:00,61305.0,61289.0,61396.0,61174.69314806,22.36003799
2021-10-31 06:30:00,61288.47654556,61334.44285198,61369.0,61111.0,25.30885975
2021-10-31 07:00:00,61332.0,61370.0,61429.0,61233.0,16.62191761
2021-10-31 07:30:00,61370.0,61374.0,61387.10098911,61260.0,6.96068186
2021-10-31 08:00:00,61387.90138443,60895.0,61389.0,60861.0,91.32041261
2021-10-31 08:30:00,60899.0,60796.0,61018.68413238,60587.0,182.9894844
2021-10-31 09:00:00,60796.0,60775.0,60796.0,60593.0805896,96.4191525
2021-10-31 09:30:00,60768.0,60678.84904478,60837.0,60532.0,51.26553495
2021-10-31 10:00:00,60647.0,60794.82065956,60797.55104847,60364.0,127.21144293
2021-10-31 10:30:00,60794.82065956,60827.0,61097.0,60774.0,40.13478788
2021-10-31 11:00:00,60821.41102344,60614.0,60900.0,60551.0,50.71075468
2021-10-31 11:30:00,60605.0,60439.0,60605.0,60300.0,82.59295625
2021-10-31 12:00:00,60462.0,60622.0,60808.0,60140.46648747,130.19277118
2021-10-31 12:30:00,60623.0,60269.0,60623.0,60133.0,51.13343594
2021-10-31 13:00:00,60268.0,60324.0,60610.0,60235.0,26.95531554
2021-10-31 13:30:00,60320.74906224,60388.0,60427.0,60005.0,82.57072468
2021-10-31 14:00:00,60388.0,60612.0,60702.0,60196.0,54.23747125
2021-12-30 07:30:00,47012.0,46978.0,47086.0,46978.0,43.88469576
2021-12-30 08:00:00,46982.0,46982.0,47171.0,46877.0,94.46508053
2021-12-30 08:30:00,46974.0,46807.0,46974.0,46793.0,45.60263262
2021-12-30 09:00:00,46807.0,46927.68247561,46927.68247561,46807.0,39.49198899
2021-12-30 09:30:00,46927.0,46768.0,46985.64674133,46750.0,54.15955078
2021-12-30 10:00:00,46770.47797966,46873.0,46962.0,46710.0,76.02976681
2021-12-30 10:30:00,46874.0,46967.16813108,46969.0,46775.0,35.28611201
2021-12-30 11:00:00,46967.0,47065.88522523,47070.0,46900.0,76.11398494
2021-12-30 11:30:00,47065.14782116,47534.0,47570.0,47040.25682356,204.58120949
2021-12-30 12:00:00,47536.0,47682.90680092,47743.0,47431.0,72.20411295
2021-12-30 12:30:00,47676.0,47549.0,47697.0,47549.0,38.83112647
2021-12-30 13:00:00,47548.65863627,47483.0,47575.68182893,47459.0,36.45495857
2021-12-30 13:30:00,47486.0,47356.0,47568.0,47318.41182722,62.59318055
2021-12-30 14:00:00,47353.77295159,47233.89473916,47375.0,47200.0,51.67250575
2021-12-30 14:30:00,47235.0,47343.0,47446.0,47200.0,66.96108042
2021-12-30 15:00:00,47343.12462815,47380.0,47625.0,47313.0,198.93770093
2021-12-30 15:30:00,47380.0,47142.0,47380.0,47133.95268262,47.25178905
2021-12-30 16:00:00,47153.0,47261.0,47306.0,47112.56124029,30.47382859
2021-12-30 16:30:00,47222.0,47622.0,47652.03297307,47222.0,48.54904626
2021-12-30 17:00:00,47616.0,47706.0,47786.39336525,47506.0,60.74197393
2021-12-30 17:30:00,47706.0,47696.51377757,47711.0,47559.0,53.15687425
2021-12-30 18:00:00,47686.0,47710.0,47718.93796583,47509.0,27.3710028
2021-12-30 18:30:00,47709.0,47886.0,47908.0,47620.0,58.89237802
2021-12-30 19:00:00,47886.0,47840.0,47886.0,47770.37066643,38.7366155
2021-12-30 19:30:00,47852.0,47560.0,47911.0,47555.0,37.96505777
2021-12-30 20:00:00,47568.324523,47603.0,47681.0,47479.32027174,25.2794137
2021-12-30 20:30:00,47595.0,47217.0,47658.20096832,47081.12849826,94.29186091
2021-12-30 21:00:00,47206.0,47305.0,47319.92977407,46911.0,123.64369026
2021-12-30 21:30:00,47299.0,47289.0,47363.0,47193.0,12.08518512
2021-12-30 22:00:00,47289.0,47220.0,47327.0,47133.0,154.45210804
2021-12-30 22:30:00,47213.31898749,47094.0,47214.0,46759.0,84.02698155
2021-12-30 23:00:00,47094.0,47148.0,47254.0,47021.0,32.17633976
2021-12-30 23:30:00,47143.0,47156.0,47173.0,46959.86530812,26.77915086
2021-12-31 00:00:00,47148.0,47059.28983562,47396.0,47006.0,59.74140682
2021-12-31 00:30:00,47059.28983562,47104.0,47190.0,46866.0,64.73440069
2021-12-31 01:00:00,47104.66696874,47206.0,47296.0,46870.0795875,144.01270272
2021-12-31 01:30:00,47203.0,47142.0,47349.0,47019.0,56.01690287
2021-12-31 02:00:00,47141.0,46906.0,47141.0,46852.0,64.65354017
2021-12-31 02:30:00,46905.0,46987.0,47025.0,46836.0,42.6734992
2021-12-31 03:00:00,46994.0407133,47160.0,47176.0,46915.0,28.44050943
2021-12-31 03:30:00,47157.56351268,47204.0,47269.0,47102.10133732,18.59224791
2021-12-31 04:00:00,47204.44889485,47399.05000671,47459.0,47145.0,33.4935676
2021-12-31 04:30:00,47402.0,47344.26672066,47409.0,47325.0,16.78901786
2021-12-31 05:00:00,47344.26672066,47250.0,47390.0,47250.0,8.69978102
2021-12-31 05:30:00,47254.4095435,47302.0,47343.0,47221.0,11.48729576
2021-12-31 06:00:00,47301.74976959,47453.1644303,47556.0,47170.0,56.66205512
2021-12-31 06:30:00,47454.12704733,47387.0,47485.4716892,47360.0,27.1235195
2021-12-31 07:00:00,47387.0,47061.0,47456.0,47059.70186397,35.83053611
2021-12-31 07:30:00,47061.0,47183.0,47186.0,46844.0,69.55747393
2021-12-31 08:00:00,47181.0,47883.0,47975.0,47091.0,376.8300279
2021-12-31 08:30:00,47884.40758321,48475.0,48650.0,47884.40758321,538.78737192
2021-12-31 09:00:00,48471.0,48448.0,48590.0,48303.0,82.83755423
2021-12-31 09:30:00,48442.0,48314.0,48460.0,48268.0,51.67295991
2021-12-31 10:00:00,48314.13417799,48382.0,48387.33645396,48179.0,29.08270259
2021-12-31 10:30:00,48382.08471256,48025.0,48468.0,47932.0,127.73469644000001
2021-12-31 11:00:00,48027.0,48088.0,48207.31354871,48002.92458209,53.44868142
2021-12-31 11:30:00,48106.0,47980.0,48110.0,47935.0,71.72191544
2021-12-31 12:00:00,47994.72693856,47962.0,48017.20965779,47837.0,45.33936696
2021-12-31 12:30:00,47964.0,47979.0,48108.0,47933.0,60.66119194
2021-12-31 13:00:00,47977.83335918,47985.8685252,48056.03683653,47890.86522943,26.39967951
2021-12-31 13:30:00,47989.26551433,47947.0,48074.0,47909.0,69.0687293
2021-12-31 14:00:00,47951.37095538,48005.29847871,48012.56713151,47855.0,30.65851384
2021-12-31 14:30:00,48012.56713151,48014.8237315,48142.0,47942.0,49.22961362
2021-12-31 15:00:00,48014.0,48025.0,48110.0,47935.73520312,36.39472726
2021-12-31 15:30:00,48021.0,47973.26098282,48025.0,47867.03780644,45.99436104
2021-12-31 16:00:00,47974.61417195,48109.0,48123.0,47938.0,49.42897812
2021-12-31 16:30:00,48110.0,47474.37155327,48120.25970747,47421.0,239.40423341
2021-12-31 17:00:00,47469.0,46962.5488192,47536.0,46923.29039725,123.74524973
2021-12-31 17:30:00,46962.4068775,47025.60862463,47050.0,46899.0,77.19960001
2021-12-31 18:00:00,47025.0,46944.0,47037.0,46899.0,82.85220052
2021-12-31 18:30:00,46943.0,46664.0,46977.0,46510.0,216.80791252
2021-12-31 19:00:00,46667.0,46104.0,46671.0,46062.0,153.74154814
2021-12-31 19:30:00,46096.0,45721.07151966,46308.0,45695.0,304.05807199
2021-12-31 20:00:00,45721.0,46069.0,46199.0,45664.14362225,125.87180302
2021-12-31 20:30:00,46069.0,45898.07520668,46138.0,45837.8714797,36.81625049
2021-12-31 21:00:00,45899.0,46108.0,46108.0,45798.22610101,84.55428695
2021-12-31 21:30:00,46109.0,46352.66272189,46504.0,46109.0,97.85842927
2021-12-31 22:00:00,46327.0,46427.95284541,46576.0,46314.0,86.57220916
2021-12-31 22:30:00,46426.59969473,46320.0,46462.0,46265.0,36.41943306
2021-12-31 23:00:00,46319.26765263,46376.0,46477.0,46316.0,63.05431032
2021-12-31 23:30:00,46376.0,46218.0,46511.0,46150.0,39.65913511
2022-01-01 00:00:00,46209.0,46369.0,46504.0,46203.0,56.09505515
2022-01-01 00:30:00,46382.0,46660.0,46731.0,46369.0,59.2450729
2022-01-01 01:00:00,46661.0,46801.0,46931.1287874,46587.0,32.87905459
2022-01-01 01:30:00,46802.0,46799.0,46868.0,46724.0,23.39426042
2022-01-01 02:00:00,46791.69239612,46844.0,46936.0,46791.25990027,17.94852296
2022-01-01 02:30:00,46844.0,46823.0,46853.80289858,46736.0,11.05844152
2022-01-01 03:00:00,46823.0,46823.0,46884.0,46774.20271891,8.58878501
2022-01-01 03:30:00,46822.0,46818.0,46894.74013384,46817.0,11.68887262
2022-01-01 04:00:00,46817.75486751,46716.0,46887.0,46636.0,31.6625869
2022-01-01 04:30:00,46715.0,46709.0,46834.0,46666.0,25.99375116
2022-01-01 05:00:00,46715.0,47400.0,47488.0,46677.0,83.75304659
2022-01-01 05:30:00,47400.0,47218.82657964,47604.0,47159.0,62.85710303
2022-01-01 06:00:00,47216.51067988,47137.0,47319.0,47122.0,11.71258804
2022-01-01 06:30:00,47137.0,46987.0,47232.47232472,46945.0,30.43079546
2022-01-01 07:00:00,46989.0,46970.0,47060.76336572,46922.0,34.97628109
2022-01-01 07:30:00,46970.56626649,47228.0,47262.0,46960.0,29.49096543
2022-01-01 08:00:00,47217.0,47335.0,47365.0,47104.0,30.23987814
2022-01-01 08:30:00,47325.0,47135.65064897,47325.0,47118.0,10.45979468
2022-01-01 09:00:00,47135.65064897,47141.0,47204.0,47078.0,13.91960321
2022-01-01 09:30:00,47134.0,47139.0,47140.0,46951.0,12.00069751
2022-01-01 10:00:00,47139.19201474,46887.0,47311.20432595,46867.0,65.34583311
2022-01-01 10:30:00,46886.78011588,46890.0,47095.0,46728.35229548,46.64491812
2022-01-01 11:00:00,46893.0,46974.0,47018.0,46885.3177739,13.9989105
2022-01-01 11:30:00,46976.0,46768.0,46982.0,46768.0,42.39505027
