Date,Adj Close
2017/11/5,7407.410156
2017/11/6,7022.759766
2017/11/7,7144.379883
2017/11/8,7459.689941
2017/11/9,7143.580078
2017/11/10,6618.140137
2017/11/11,6357.600098
2017/11/12,5950.069824
2017/11/13,6559.490234
2017/11/14,6635.75
2017/11/15,7315.540039
2017/11/16,7871.689941
2017/11/17,7708.990234
2017/11/18,7790.149902
2017/11/19,8036.490234
2017/11/20,8200.639648
2017/11/21,8071.259766
2017/11/22,8253.549805
2017/11/23,8038.77002
2017/11/24,8253.69043
2017/11/25,8790.919922
2017/11/26,9330.549805
2017/11/27,9818.349609
2017/11/28,10058.79981
2017/11/29,9888.610352
2017/11/30,10233.59961
2017/12/1,10975.59961
2017/12/2,11074.59961
2017/12/3,11323.2002
2017/12/4,11657.2002
2017/12/5,11916.7002
2017/12/6,14291.5
2017/12/7,17899.69922
2017/12/8,16569.40039
2017/12/9,15178.2002
2017/12/10,15455.40039
2017/12/11,16936.80078
2017/12/12,17415.40039
2017/12/13,16408.19922
2017/12/14,16564
2017/12/15,17706.90039
2017/12/16,19497.40039
2017/12/17,19140.80078
2017/12/18,19114.19922
2017/12/19,17776.69922
2017/12/20,16624.59961
2017/12/21,15802.90039
2017/12/22,13831.79981
2017/12/23,14699.2002
2017/12/24,13925.79981
2017/12/25,14026.59961
2017/12/26,16099.79981
2017/12/27,15838.5
2017/12/28,14606.5
2017/12/29,14656.2002
2017/12/30,12952.2002
2017/12/31,14156.40039
2018/1/1,13657.2002
2018/1/2,14982.09961
2018/1/3,15201
2018/1/4,15599.2002
2018/1/5,17429.5
2018/1/6,17527
2018/1/7,16477.59961
2018/1/8,15170.09961
2018/1/9,14595.40039
2018/1/10,14973.29981
2018/1/11,13405.79981
2018/1/12,13980.59961
2018/1/13,14360.2002
2018/1/14,13772
2018/1/15,13819.79981
2018/1/16,11490.5
2018/1/17,11188.59961
2018/1/18,11474.90039
2018/1/19,11607.40039
2018/1/20,12899.2002
2018/1/21,11600.09961
2018/1/22,10931.40039
2018/1/23,10868.40039
2018/1/24,11359.40039
2018/1/25,11259.40039
2018/1/26,11171.40039
2018/1/27,11440.7002
2018/1/28,11786.29981
2018/1/29,11296.40039
2018/1/30,10106.29981
2018/1/31,10221.09961
2018/2/1,9170.540039
2018/2/2,8830.75
2018/2/3,9174.910156
2018/2/4,8277.009766
2018/2/5,6955.27002
2018/2/6,7754
2018/2/7,7621.299805
2018/2/8,8265.589844
2018/2/9,8736.980469
2018/2/10,8621.900391
2018/2/11,8129.970215
2018/2/12,8926.570313
2018/2/13,8598.30957
2018/2/14,9494.629883
2018/2/15,10166.40039
2018/2/16,10233.90039
2018/2/17,11112.7002
2018/2/18,10551.79981
2018/2/19,11225.29981
2018/2/20,11403.7002
2018/2/21,10690.40039
2018/2/22,10005
2018/2/23,10301.09961
2018/2/24,9813.070313
2018/2/25,9664.730469
2018/2/26,10366.7002
2018/2/27,10725.59961
2018/2/28,10397.90039
2018/3/1,10951
2018/3/2,11086.40039
2018/3/3,11489.7002
2018/3/4,11512.59961
2018/3/5,11573.29981
2018/3/6,10779.90039
2018/3/7,9965.570313
2018/3/8,9395.009766
2018/3/9,9337.549805
2018/3/10,8866
2018/3/11,9578.629883
2018/3/12,9205.120117
2018/3/13,9194.849609
2018/3/14,8269.80957
2018/3/15,8300.860352
2018/3/16,8338.349609
2018/3/17,7916.879883
2018/3/18,8223.679688
2018/3/19,8630.650391
2018/3/20,8913.469727
2018/3/21,8929.280273
2018/3/22,8728.469727
2018/3/23,8879.620117
2018/3/24,8668.120117
2018/3/25,8495.780273
2018/3/26,8209.400391
2018/3/27,7833.040039
2018/3/28,7954.47998
2018/3/29,7165.700195
2018/3/30,6890.52002
2018/3/31,6973.529785
2018/4/1,6844.22998
2018/4/2,7083.799805
2018/4/3,7456.109863
2018/4/4,6853.839844
2018/4/5,6811.470215
2018/4/6,6636.319824
2018/4/7,6911.089844
2018/4/8,7023.52002
2018/4/9,6770.72998
2018/4/10,6834.759766
2018/4/11,6968.319824
2018/4/12,7889.25
2018/4/13,7895.959961
2018/4/14,7986.240234
2018/4/15,8329.110352
2018/4/16,8058.669922
2018/4/17,7902.089844
2018/4/18,8163.419922
2018/4/19,8294.30957
2018/4/20,8845.830078
2018/4/21,8895.580078
2018/4/22,8802.459961
2018/4/23,8930.879883
2018/4/24,9697.5
2018/4/25,8845.740234
2018/4/26,9281.509766
2018/4/27,8987.049805
2018/4/28,9348.480469
2018/4/29,9419.080078
2018/4/30,9240.549805
2018/5/1,9119.009766
2018/5/2,9235.919922
2018/5/3,9743.860352
2018/5/4,9700.759766
2018/5/5,9858.150391
2018/5/6,9654.799805
2018/5/7,9373.009766
2018/5/8,9234.820313
2018/5/9,9325.179688
2018/5/10,9043.94043
2018/5/11,8441.490234
2018/5/12,8504.889648
2018/5/13,8723.94043
2018/5/14,8716.790039
2018/5/15,8510.379883
2018/5/16,8368.830078
2018/5/17,8094.319824
2018/5/18,8250.969727
2018/5/19,8247.179688
2018/5/20,8513.25
2018/5/21,8418.990234
2018/5/22,8041.779785
2018/5/23,7557.819824
2018/5/24,7587.339844
2018/5/25,7480.140137
2018/5/26,7355.879883
2018/5/27,7368.220215
2018/5/28,7135.990234
2018/5/29,7472.589844
2018/5/30,7406.52002
2018/5/31,7494.169922
2018/6/1,7541.450195
2018/6/2,7643.450195
2018/6/3,7720.25
2018/6/4,7514.470215
2018/6/5,7633.759766
2018/6/6,7653.97998
2018/6/7,7678.240234
2018/6/8,7624.919922
2018/6/9,7531.97998
2018/6/10,6786.02002
2018/6/11,6906.919922
2018/6/12,6582.359863
2018/6/13,6349.899902
2018/6/14,6675.350098
2018/6/15,6456.580078
2018/6/16,6550.160156
2018/6/17,6499.27002
2018/6/18,6734.819824
2018/6/19,6769.939941
2018/6/20,6776.549805
2018/6/21,6729.740234
2018/6/22,6083.689941
2018/6/23,6162.47998
2018/6/24,6173.22998
2018/6/25,6249.180176
2018/6/26,6093.669922
2018/6/27,6157.129883
2018/6/28,5903.439941
2018/6/29,6218.299805
2018/6/30,6404
2018/7/1,6385.819824
2018/7/2,6614.180176
2018/7/3,6529.589844
2018/7/4,6597.549805
2018/7/5,6639.140137
2018/7/6,6673.5
2018/7/7,6856.930176
2018/7/8,6773.879883
2018/7/9,6741.75
2018/7/10,6329.950195
2018/7/11,6394.709961
2018/7/12,6228.810059
2018/7/13,6238.049805
2018/7/14,6276.120117
2018/7/15,6359.640137
2018/7/16,6741.75
2018/7/17,7321.040039
2018/7/18,7370.779785
2018/7/19,7466.859863
2018/7/20,7354.129883
2018/7/21,7419.290039
2018/7/22,7418.490234
2018/7/23,7711.109863
2018/7/24,8424.269531
2018/7/25,8181.390137
2018/7/26,7951.580078
2018/7/27,8165.009766
2018/7/28,8192.150391
2018/7/29,8218.459961
2018/7/30,8180.47998
2018/7/31,7780.439941
2018/8/1,7624.910156
2018/8/2,7567.149902
2018/8/3,7434.390137
2018/8/4,7032.850098
2018/8/5,7068.47998
2018/8/6,6951.799805
2018/8/7,6753.120117
2018/8/8,6305.799805
2018/8/9,6568.22998
2018/8/10,6184.709961
2018/8/11,6295.72998
2018/8/12,6322.689941
2018/8/13,6297.569824
2018/8/14,6199.709961
2018/8/15,6308.52002
2018/8/16,6334.72998
2018/8/17,6580.629883
2018/8/18,6423.759766
2018/8/19,6506.069824
2018/8/20,6308.529785
2018/8/21,6488.759766
2018/8/22,6376.709961
2018/8/23,6534.879883
2018/8/24,6719.959961
2018/8/25,6763.189941
2018/8/26,6707.259766
2018/8/27,6884.640137
2018/8/28,7096.279785
2018/8/29,7047.160156
2018/8/30,6978.22998
2018/8/31,7037.580078
2018/9/1,7193.25
2018/9/2,7272.720215
2018/9/3,7260.060059
2018/9/4,7361.660156
2018/9/5,6792.830078
2018/9/6,6529.169922
2018/9/7,6467.069824
2018/9/8,6225.97998
2018/9/9,6300.859863
2018/9/10,6329.700195
2018/9/11,6321.200195
2018/9/12,6351.799805
2018/9/13,6517.310059
2018/9/14,6512.709961
2018/9/15,6543.200195
2018/9/16,6517.180176
2018/9/17,6281.200195
2018/9/18,6371.299805
2018/9/19,6398.540039
2018/9/20,6519.669922
2018/9/21,6734.950195
2018/9/22,6721.97998
2018/9/23,6710.629883
2018/9/24,6595.410156
2018/9/25,6446.470215
2018/9/26,6495
2018/9/27,6676.75
2018/9/28,6644.129883
2018/9/29,6601.959961
2018/9/30,6625.560059
2018/10/1,6589.620117
2018/10/2,6556.100098
2018/10/3,6502.589844
2018/10/4,6576.689941
2018/10/5,6622.47998
2018/10/6,6588.310059
2018/10/7,6602.950195
2018/10/8,6652.22998
2018/10/9,6642.640137
2018/10/10,6585.529785
2018/10/11,6256.240234
2018/10/12,6274.580078
2018/10/13,6285.990234
2018/10/14,6290.930176
2018/10/15,6596.540039
2018/10/16,6596.109863
2018/10/17,6544.430176
2018/10/18,6476.709961
2018/10/19,6465.410156
2018/10/20,6489.189941
2018/10/21,6482.350098
2018/10/22,6487.160156
2018/10/23,6475.740234
2018/10/24,6495.839844
2018/10/25,6476.290039
2018/10/26,6474.75
2018/10/27,6480.379883
2018/10/28,6486.390137
2018/10/29,6332.629883
2018/10/30,6334.27002
2018/10/31,6317.609863
2018/11/1,6377.779785
2018/11/2,6388.439941
2018/11/3,6361.259766
2018/11/4,6376.129883
2018/11/5,6419.660156
2018/11/6,6461.009766
2018/11/7,6530.140137
2018/11/8,6453.720215
2018/11/9,6385.620117
2018/11/10,6409.220215
2018/11/11,6411.27002
2018/11/12,6371.27002
2018/11/13,6359.490234
2018/11/14,5738.350098
2018/11/15,5648.029785
2018/11/16,5575.549805
2018/11/17,5554.330078
2018/11/18,5623.540039
2018/11/19,4871.490234
2018/11/20,4451.870117
2018/11/21,4602.169922
2018/11/22,4365.939941
2018/11/23,4347.109863
2018/11/24,3880.76001
2018/11/25,4009.969971
2018/11/26,3779.129883
2018/11/27,3820.719971
2018/11/28,4257.419922
2018/11/29,4278.84668
2018/11/30,4017.268555
2018/12/1,4214.671875
2018/12/2,4139.87793
2018/12/3,3894.130859
2018/12/4,3956.893799
2018/12/5,3753.994873
2018/12/6,3521.101807
2018/12/7,3419.937256
2018/12/8,3476.114746
2018/12/9,3614.234375
2018/12/10,3502.656006
2018/12/11,3424.588135
2018/12/12,3486.950195
2018/12/13,3313.677246
2018/12/14,3242.484863
2018/12/15,3236.761719
2018/12/16,3252.839111
2018/12/17,3545.864746
2018/12/18,3696.059082
2018/12/19,3745.950684
2018/12/20,4134.441406
2018/12/21,3896.543701
2018/12/22,4014.182617
2018/12/23,3998.980225
2018/12/24,4078.599121
2018/12/25,3815.490723
2018/12/26,3857.297607
2018/12/27,3654.833496
2018/12/28,3923.918701
2018/12/29,3820.408691
2018/12/30,3865.952637
2018/12/31,3742.700439
2019/1/1,3843.52002
2019/1/2,3943.409424
2019/1/3,3836.741211
2019/1/4,3857.717529
2019/1/5,3845.19458
2019/1/6,4076.632568
2019/1/7,4025.248291
2019/1/8,4030.8479
2019/1/9,4035.296387
2019/1/10,3678.924561
2019/1/11,3687.365479
2019/1/12,3661.301025
2019/1/13,3552.953125
2019/1/14,3706.052246
2019/1/15,3630.675293
2019/1/16,3655.006836
2019/1/17,3678.563965
2019/1/18,3657.839355
2019/1/19,3728.568359
2019/1/20,3601.013672
2019/1/21,3576.032471
2019/1/22,3604.577148
2019/1/23,3585.123047
2019/1/24,3600.865479
2019/1/25,3599.765869
2019/1/26,3602.460449
2019/1/27,3583.96582
2019/1/28,3470.450439
2019/1/29,3448.116943
2019/1/30,3486.181641
2019/1/31,3457.792725
2019/2/1,3487.945313
2019/2/2,3521.060791
2019/2/3,3464.013428
2019/2/4,3459.154053
2019/2/5,3466.357422
2019/2/6,3413.767822
2019/2/7,3399.47168
2019/2/8,3666.780273
2019/2/9,3671.203613
2019/2/10,3690.188232
2019/2/11,3648.430664
2019/2/12,3653.528564
2019/2/13,3632.070557
2019/2/14,3616.880859
2019/2/15,3620.810791
2019/2/16,3629.787598
2019/2/17,3673.836182
2019/2/18,3915.714355
2019/2/19,3947.094482
2019/2/20,3999.820557
2019/2/21,3954.118164
2019/2/22,4005.526611
2019/2/23,4142.526855
2019/2/24,3810.42749
2019/2/25,3882.696289
2019/2/26,3854.35791
2019/2/27,3851.047363
2019/2/28,3854.7854
2019/3/1,3859.58374
2019/3/2,3864.415039
2019/3/3,3847.175781
2019/3/4,3761.557129
2019/3/5,3896.375
2019/3/6,3903.942627
2019/3/7,3911.484375
2019/3/8,3901.131592
2019/3/9,3963.313721
2019/3/10,3951.599854
2019/3/11,3905.227295
2019/3/12,3909.15625
2019/3/13,3906.717285
2019/3/14,3924.369141
2019/3/15,3960.911133
2019/3/16,4048.72583
2019/3/17,4025.229004
2019/3/18,4032.507324
2019/3/19,4071.190186
2019/3/20,4087.476318
2019/3/21,4029.326904
2019/3/22,4023.968262
2019/3/23,4035.826416
2019/3/24,4022.168213
2019/3/25,3963.070557
2019/3/26,3985.080811
2019/3/27,4087.066162
2019/3/28,4069.107178
2019/3/29,4098.374512
2019/3/30,4106.660156
2019/3/31,4105.404297
2019/4/1,4158.183105
2019/4/2,4879.87793
2019/4/3,4973.021973
2019/4/4,4922.798828
2019/4/5,5036.681152
2019/4/6,5059.817383
2019/4/7,5198.896973
2019/4/8,5289.770996
2019/4/9,5204.958496
2019/4/10,5324.551758
2019/4/11,5064.487793
2019/4/12,5089.539063
2019/4/13,5096.586426
2019/4/14,5167.722168
2019/4/15,5067.108398
2019/4/16,5235.55957
2019/4/17,5251.937988
2019/4/18,5298.385742
2019/4/19,5303.8125
2019/4/20,5337.88623
2019/4/21,5314.53125
2019/4/22,5399.365234
2019/4/23,5572.362305
2019/4/24,5464.866699
2019/4/25,5210.515625
2019/4/26,5279.348145
2019/4/27,5268.291016
2019/4/28,5285.13916
2019/4/29,5247.352539
2019/4/30,5350.726563
2019/5/1,5402.697266
2019/5/2,5505.283691
2019/5/3,5768.289551
2019/5/4,5831.16748
2019/5/5,5795.708496
2019/5/6,5746.807129
2019/5/7,5829.501465
2019/5/8,5982.45752
2019/5/9,6174.528809
2019/5/10,6378.849121
2019/5/11,7204.771484
2019/5/12,6972.371582
2019/5/13,7814.915039
2019/5/14,7994.416016
2019/5/15,8205.167969
2019/5/16,7884.90918
2019/5/17,7343.895508
2019/5/18,7271.208008
2019/5/19,8197.689453
2019/5/20,7978.309082
2019/5/21,7963.327637
2019/5/22,7680.066406
2019/5/23,7881.84668
2019/5/24,7987.371582
2019/5/25,8052.543945
2019/5/26,8673.21582
2019/5/27,8805.77832
2019/5/28,8719.961914
2019/5/29,8659.487305
2019/5/30,8319.472656
2019/5/31,8574.501953
2019/6/1,8564.016602
2019/6/2,8742.958008
2019/6/3,8208.995117
2019/6/4,7707.770996
2019/6/5,7824.231445
2019/6/6,7822.023438
2019/6/7,8043.951172
2019/6/8,7954.12793
2019/6/9,7688.077148
2019/6/10,8000.32959
2019/6/11,7927.714355
2019/6/12,8145.857422
2019/6/13,8230.923828
2019/6/14,8693.833008
2019/6/15,8838.375
2019/6/16,8994.488281
2019/6/17,9320.352539
2019/6/18,9081.762695
2019/6/19,9273.521484
2019/6/20,9527.160156
2019/6/21,10144.55664
2019/6/22,10701.69141
2019/6/23,10855.37109
2019/6/24,11011.10254
2019/6/25,11790.91699
2019/6/26,13016.23145
2019/6/27,11182.80664
2019/6/28,12407.33203
2019/6/29,11959.37109
2019/6/30,10817.15527
2019/7/1,10583.13477
2019/7/2,10801.67773
2019/7/3,11961.26953
2019/7/4,11215.4375
2019/7/5,10978.45996
2019/7/6,11208.55078
2019/7/7,11450.84668
2019/7/8,12285.95801
2019/7/9,12573.8125
2019/7/10,12156.5127
2019/7/11,11358.66211
2019/7/12,11815.98633
2019/7/13,11392.37891
2019/7/14,10256.05859
2019/7/15,10895.08984
2019/7/16,9477.641602
2019/7/17,9693.802734
2019/7/18,10666.48242
2019/7/19,10530.73242
2019/7/20,10767.13965
2019/7/21,10599.10547
2019/7/22,10343.10645
2019/7/23,9900.767578
2019/7/24,9811.925781
2019/7/25,9911.841797
2019/7/26,9870.303711
2019/7/27,9477.677734
2019/7/28,9552.860352
2019/7/29,9519.145508
2019/7/30,9607.423828
2019/7/31,10085.62793
2019/8/1,10399.66895
2019/8/2,10518.17481
2019/8/3,10821.72656
2019/8/4,10970.18457
2019/8/5,11805.65332
2019/8/6,11478.16895
2019/8/7,11941.96875
2019/8/8,11966.40723
2019/8/9,11862.93652
2019/8/10,11354.02441
2019/8/11,11523.5791
2019/8/12,11382.61621
2019/8/13,10895.83008
2019/8/14,10051.7041
2019/8/15,10311.5459
2019/8/16,10374.33887
2019/8/17,10231.74414
2019/8/18,10345.81055
2019/8/19,10916.05371
2019/8/20,10763.23242
2019/8/21,10138.04981
2019/8/22,10131.05566
2019/8/23,10407.96484
2019/8/24,10159.96094
2019/8/25,10138.51758
2019/8/26,10370.82031
2019/8/27,10185.5
2019/8/28,9754.422852
2019/8/29,9510.200195
2019/8/30,9598.173828
2019/8/31,9630.664063
2019/9/1,9757.970703
2019/9/2,10346.76074
2019/9/3,10623.54004
2019/9/4,10594.49316
2019/9/5,10575.5332
2019/9/6,10353.30273
2019/9/7,10517.25488
2019/9/8,10441.27637
2019/9/9,10334.97461
2019/9/10,10115.97559
2019/9/11,10178.37207
2019/9/12,10410.12695
2019/9/13,10360.54688
2019/9/14,10358.04883
2019/9/15,10347.71289
2019/9/16,10276.79395
2019/9/17,10241.27246
2019/9/18,10198.24805
2019/9/19,10266.41504
2019/9/20,10181.6416
2019/9/21,10019.7168
2019/9/22,10070.39258
2019/9/23,9729.324219
2019/9/24,8620.566406
2019/9/25,8486.993164
2019/9/26,8118.967773
2019/9/27,8251.845703
2019/9/28,8245.915039
2019/9/29,8104.185547
2019/9/30,8293.868164
2019/10/1,8343.276367
2019/10/2,8393.041992
2019/10/3,8259.992188
2019/10/4,8205.939453
2019/10/5,8151.500488
2019/10/6,7988.155762
2019/10/7,8245.623047
2019/10/8,8228.783203
2019/10/9,8595.740234
2019/10/10,8586.473633
2019/10/11,8321.756836
2019/10/12,8336.555664
2019/10/13,8321.005859
2019/10/14,8374.686523
2019/10/15,8205.369141
2019/10/16,8047.526855
2019/10/17,8103.911133
2019/10/18,7973.20752
2019/10/19,7988.560547
2019/10/20,8222.078125
2019/10/21,8243.720703
2019/10/22,8078.203125
2019/10/23,7514.671875
2019/10/24,7493.48877
2019/10/25,8660.700195
2019/10/26,9244.972656
2019/10/27,9551.714844
2019/10/28,9256.148438
2019/10/29,9427.6875
2019/10/30,9205.726563
2019/10/31,9199.584961
2019/11/1,9261.104492
2019/11/2,9324.717773
2019/11/3,9235.354492
2019/11/4,9412.612305
2019/11/5,9342.527344
2019/11/6,9360.879883
2019/11/7,9267.561523
2019/11/8,8804.880859
2019/11/9,8813.582031
2019/11/10,9055.526367
2019/11/11,8757.788086
2019/11/12,8815.662109
2019/11/13,8808.262695
2019/11/14,8708.094727
2019/11/15,8491.992188
2019/11/16,8550.760742
2019/11/17,8577.975586
2019/11/18,8309.286133
2019/11/19,8206.145508
2019/11/20,8027.268066
2019/11/21,7642.75
2019/11/22,7296.577637
2019/11/23,7397.796875
2019/11/24,7047.916992
2019/11/25,7146.133789
2019/11/26,7218.371094
2019/11/27,7531.663574
2019/11/28,7463.105957
2019/11/29,7761.243652
2019/11/30,7569.629883
2019/12/1,7424.29248
2019/12/2,7321.988281
2019/12/3,7320.145508
2019/12/4,7252.034668
2019/12/5,7448.307617
2019/12/6,7546.996582
2019/12/7,7556.237793
2019/12/8,7564.345215
2019/12/9,7400.899414
2019/12/10,7278.119629
2019/12/11,7217.427246
2019/12/12,7243.134277
2019/12/13,7269.68457
2019/12/14,7124.673828
2019/12/15,7152.301758
2019/12/16,6932.480469
2019/12/17,6640.515137
2019/12/18,7276.802734
2019/12/19,7202.844238
2019/12/20,7218.816406
2019/12/21,7191.158691
2019/12/22,7511.588867
2019/12/23,7355.628418
2019/12/24,7322.532227
2019/12/25,7275.155762
2019/12/26,7238.966797
2019/12/27,7290.088379
2019/12/28,7317.990234
2019/12/29,7422.652832
2019/12/30,7292.995117
2019/12/31,7193.599121
2020/1/1,7200.174316
2020/1/2,6985.470215
2020/1/3,7344.884277
2020/1/4,7410.656738
2020/1/5,7411.317383
2020/1/6,7769.219238
2020/1/7,8163.692383
2020/1/8,8079.862793
2020/1/9,7879.071289
2020/1/10,8166.554199
2020/1/11,8037.537598
2020/1/12,8192.494141
2020/1/13,8144.194336
2020/1/14,8827.764648
2020/1/15,8807.010742
2020/1/16,8723.786133
2020/1/17,8929.038086
2020/1/18,8942.808594
2020/1/19,8706.245117
2020/1/20,8657.642578
2020/1/21,8745.894531
2020/1/22,8680.875977
2020/1/23,8406.515625
2020/1/24,8445.43457
2020/1/25,8367.847656
2020/1/26,8596.830078
2020/1/27,8909.819336
2020/1/28,9358.589844
2020/1/29,9316.629883
2020/1/30,9508.993164
2020/1/31,9350.529297
2020/2/1,9392.875
2020/2/2,9344.365234
2020/2/3,9293.521484
2020/2/4,9180.962891
2020/2/5,9613.423828
2020/2/6,9729.801758
2020/2/7,9795.943359
2020/2/8,9865.119141
2020/2/9,10116.67383
2020/2/10,9856.611328
2020/2/11,10208.23633
2020/2/12,10326.05469
2020/2/13,10214.37988
2020/2/14,10312.11621
2020/2/15,9889.424805
2020/2/16,9934.433594
2020/2/17,9690.142578
2020/2/18,10141.99609
2020/2/19,9633.386719
2020/2/20,9608.475586
2020/2/21,9686.441406
2020/2/22,9663.181641
2020/2/23,9924.515625
2020/2/24,9650.174805
2020/2/25,9341.705078
2020/2/26,8820.522461
2020/2/27,8784.494141
2020/2/28,8672.455078
2020/2/29,8599.508789
2020/3/1,8562.454102
2020/3/2,8869.669922
2020/3/3,8787.786133
2020/3/4,8755.246094
2020/3/5,9078.762695
2020/3/6,9122.545898
2020/3/7,8909.954102
2020/3/8,8108.116211
2020/3/9,7923.644531
2020/3/10,7909.729492
2020/3/11,7911.430176
2020/3/12,4970.788086
2020/3/13,5563.707031
2020/3/14,5200.366211
2020/3/15,5392.314941
2020/3/16,5014.47998
2020/3/17,5225.629395
2020/3/18,5238.438477
2020/3/19,6191.192871
2020/3/20,6198.77832
2020/3/21,6185.066406
2020/3/22,5830.254883
2020/3/23,6416.314941
2020/3/24,6734.803711
2020/3/25,6681.062988
2020/3/26,6716.44043
2020/3/27,6469.79834
2020/3/28,6242.193848
2020/3/29,5922.042969
2020/3/30,6429.841797
2020/3/31,6438.644531
2020/4/1,6606.776367
2020/4/2,6793.624512
2020/4/3,6733.387207
2020/4/4,6867.527344
2020/4/5,6791.129395
2020/4/6,7271.78125
2020/4/7,7176.414551
2020/4/8,7334.098633
2020/4/9,7302.089355
2020/4/10,6865.493164
2020/4/11,6859.083008
2020/4/12,6971.091797
2020/4/13,6845.037598
2020/4/14,6842.427734
2020/4/15,6642.109863
2020/4/16,7116.804199
2020/4/17,7096.18457
2020/4/18,7257.665039
2020/4/19,7189.424805
2020/4/20,6881.958496
2020/4/21,6880.323242
2020/4/22,7117.20752
2020/4/23,7429.724609
2020/4/24,7550.900879
2020/4/25,7569.936035
2020/4/26,7679.867188
2020/4/27,7795.601074
2020/4/28,7807.058594
2020/4/29,8801.038086
2020/4/30,8658.553711
2020/5/1,8864.766602
2020/5/2,8988.59668
2020/5/3,8897.46875
2020/5/4,8912.654297
2020/5/5,9003.070313
2020/5/6,9268.761719
2020/5/7,9951.518555
2020/5/8,9842.666016
2020/5/9,9593.896484
2020/5/10,8756.430664
2020/5/11,8601.795898
2020/5/12,8804.477539
2020/5/13,9269.987305
2020/5/14,9733.72168
2020/5/15,9328.197266
2020/5/16,9377.013672
2020/5/17,9670.739258
2020/5/18,9726.575195
2020/5/19,9729.038086
2020/5/20,9522.981445
2020/5/21,9081.761719
2020/5/22,9182.577148
2020/5/23,9209.287109
2020/5/24,8790.368164
2020/5/25,8906.93457
2020/5/26,8835.052734
2020/5/27,9181.017578
2020/5/28,9525.750977
2020/5/29,9439.124023
2020/5/30,9700.414063
2020/5/31,9461.058594
2020/6/1,10167.26856
2020/6/2,9529.803711
2020/6/3,9656.717773
2020/6/4,9800.636719
2020/6/5,9665.533203
2020/6/6,9653.679688
2020/6/7,9758.852539
2020/6/8,9771.489258
2020/6/9,9795.700195
2020/6/10,9870.094727
2020/6/11,9321.78125
2020/6/12,9480.84375
2020/6/13,9475.277344
2020/6/14,9386.788086
2020/6/15,9450.702148
2020/6/16,9538.024414
2020/6/17,9480.254883
2020/6/18,9411.84082
2020/6/19,9288.018555
2020/6/20,9332.34082
2020/6/21,9303.629883
2020/6/22,9648.717773
2020/6/23,9629.658203
2020/6/24,9313.610352
2020/6/25,9264.813477
2020/6/26,9162.917969
2020/6/27,9045.390625
2020/6/28,9143.582031
2020/6/29,9190.854492
2020/6/30,9137.993164
2020/7/1,9228.325195
2020/7/2,9123.410156
2020/7/3,9087.303711
2020/7/4,9132.488281
2020/7/5,9073.942383
2020/7/6,9375.474609
2020/7/7,9252.277344
2020/7/8,9428.333008
2020/7/9,9277.967773
2020/7/10,9278.807617
2020/7/11,9240.34668
2020/7/12,9276.5
2020/7/13,9243.614258
2020/7/14,9243.213867
2020/7/15,9192.836914
2020/7/16,9132.227539
2020/7/17,9151.392578
2020/7/18,9159.040039
2020/7/19,9185.817383
2020/7/20,9164.231445
2020/7/21,9374.887695
2020/7/22,9525.363281
2020/7/23,9581.072266
2020/7/24,9536.892578
2020/7/25,9677.113281
2020/7/26,9905.166992
2020/7/27,10990.87305
2020/7/28,10912.82324
2020/7/29,11100.46777
2020/7/30,11111.21387
2020/7/31,11323.4668
2020/8/1,11759.59277
2020/8/2,11053.61426
2020/8/3,11246.34863
2020/8/4,11205.89258
2020/8/5,11747.02246
2020/8/6,11779.77344
2020/8/7,11601.47266
2020/8/8,11754.0459
2020/8/9,11675.73926
2020/8/10,11878.11133
2020/8/11,11410.52539
2020/8/12,11584.93457
2020/8/13,11784.1377
2020/8/14,11768.87109
2020/8/15,11865.69824
2020/8/16,11892.80371
2020/8/17,12254.40234
2020/8/18,11991.2334
2020/8/19,11758.2832
2020/8/20,11878.37207
2020/8/21,11592.48926
2020/8/22,11681.8252
2020/8/23,11664.84766
2020/8/24,11774.5957
2020/8/25,11366.13477
2020/8/26,11488.36328
2020/8/27,11323.39746
2020/8/28,11542.5
2020/8/29,11506.86523
2020/8/30,11711.50586
2020/8/31,11680.82031
2020/9/1,11970.47852
2020/9/2,11414.03418
2020/9/3,10245.29688
2020/9/4,10511.81348
2020/9/5,10169.56738
2020/9/6,10280.35156
2020/9/7,10369.56348
2020/9/8,10131.5166
2020/9/9,10242.34766
2020/9/10,10363.13867
2020/9/11,10400.91504
2020/9/12,10442.1709
2020/9/13,10323.75586
2020/9/14,10680.83789
2020/9/15,10796.95117
2020/9/16,10974.90527
2020/9/17,10948.99023
2020/9/18,10944.58594
2020/9/19,11094.34668
2020/9/20,10938.27148
2020/9/21,10462.25977
2020/9/22,10538.45996
2020/9/23,10246.18652
2020/9/24,10760.06641
2020/9/25,10692.7168
2020/9/26,10750.72363
2020/9/27,10775.26953
2020/9/28,10709.65234
2020/9/29,10844.64063
2020/9/30,10784.49121
2020/10/1,10619.45215
2020/10/2,10575.97461
2020/10/3,10549.3291
2020/10/4,10669.58301
2020/10/5,10793.33984
2020/10/6,10604.40625
2020/10/7,10668.96875
2020/10/8,10915.68555
2020/10/9,11064.45801
2020/10/10,11296.36133
2020/10/11,11384.18164
2020/10/12,11555.36328
2020/10/13,11425.89941
2020/10/14,11429.50684
2020/10/15,11495.34961
2020/10/16,11322.12305
2020/10/17,11358.10156
2020/10/18,11483.35938
2020/10/19,11742.03711
